
Source node,  Dest node,   traffic,  Optical Reach,  Modulation Format,  OSNR,  num Hops,    Q_margin
20	, 12	,      948.000	,     2720.000	, 4	,       13.403	, 34	,        0.000	 

15	, 19	,      825.000	,     4160.000	, 4	,       11.378	, 52	,        0.000	 

29	, 10	,      309.000	,     4960.000	, 4	,       10.514	, 62	,        2.000	 

26	, 24	,      739.000	,     3040.000	, 4	,       12.880	, 38	,        2.000	 

18	, 31	,       54.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

6	, 27	,       56.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

14	, 12	,      536.000	,      640.000	, 8	,       19.947	, 8	,        0.000	 

11	, 23	,      585.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

31	, 3	,      560.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

1	, 33	,      606.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

2	, 0	,      960.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

3	, 14	,      843.000	,     2080.000	, 4	,       14.648	, 26	,        1.000	 

26	, 21	,      740.000	,     1120.000	, 8	,       17.457	, 14	,        1.000	 

26	, 27	,      919.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

7	, 30	,      845.000	,     3200.000	, 4	,       12.638	, 40	,        2.000	 

33	, 29	,      364.000	,     4000.000	, 4	,       11.568	, 50	,        1.000	 

26	, 8	,      338.000	,     2880.000	, 4	,       13.135	, 36	,        2.000	 

29	, 18	,      193.000	,     4240.000	, 4	,       11.285	, 53	,        1.000	 

19	, 29	,      514.000	,     2320.000	, 4	,       14.144	, 29	,        0.000	 

5	, 34	,      339.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

31	, 29	,      274.000	,     5840.000	, 4	,        9.695	, 73	,        2.000	 

8	, 1	,      183.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

18	, 13	,      437.000	,      960.000	, 8	,       18.146	, 12	,        0.000	 

31	, 12	,      722.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

33	, 35	,      368.000	,      400.000	, 12	,       22.018	, 5	,        0.000	 

8	, 28	,      290.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

15	, 12	,      106.000	,     3040.000	, 4	,       12.880	, 38	,        1.000	 

9	, 34	,      770.000	,     1360.000	, 8	,       16.584	, 17	,        0.000	 

5	, 34	,      730.000	,     2640.000	, 4	,       13.543	, 33	,        0.000	 

29	, 26	,      194.000	,     2960.000	, 4	,       13.006	, 37	,        1.000	 

13	, 23	,       48.000	,     2560.000	, 4	,       13.687	, 32	,        0.000	 

33	, 0	,      764.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

3	, 32	,      170.000	,     2320.000	, 4	,       14.144	, 29	,        2.000	 

11	, 17	,      416.000	,     3200.000	, 4	,       12.638	, 40	,        2.000	 

34	, 8	,      537.000	,      880.000	, 8	,       18.534	, 11	,        1.000	 

28	, 17	,      105.000	,     3120.000	, 4	,       12.758	, 39	,        0.000	 

30	, 13	,      914.000	,     4320.000	, 4	,       11.194	, 54	,        1.000	 

25	, 2	,      182.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

0	, 17	,      846.000	,     3200.000	, 4	,       12.638	, 40	,        0.000	 

32	, 34	,      714.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

3	, 21	,       74.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

9	, 15	,      749.000	,     1440.000	, 8	,       16.325	, 18	,        1.000	 

4	, 26	,      647.000	,     1680.000	, 8	,       15.626	, 21	,        0.000	 

12	, 27	,      592.000	,     1440.000	, 8	,       16.325	, 18	,        1.000	 

17	, 19	,      139.000	,     2640.000	, 4	,       13.543	, 33	,        0.000	 

26	, 27	,      268.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

25	, 18	,      806.000	,     3760.000	, 4	,       11.867	, 47	,        1.000	 

32	, 14	,      684.000	,      960.000	, 8	,       18.146	, 12	,        1.000	 

5	, 19	,      583.000	,     2240.000	, 4	,       14.307	, 28	,        2.000	 

7	, 28	,       12.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

1	, 0	,      149.000	,     3760.000	, 4	,       11.867	, 47	,        2.000	 

18	, 35	,      388.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

26	, 23	,      874.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

25	, 31	,      370.000	,     4080.000	, 4	,       11.472	, 51	,        2.000	 

34	, 0	,      336.000	,     1760.000	, 8	,       15.414	, 22	,        0.000	 

18	, 33	,      799.000	,     2400.000	, 4	,       13.987	, 30	,        2.000	 

17	, 29	,      712.000	,      480.000	, 12	,       21.217	, 6	,        0.000	 

4	, 6	,      830.000	,     2480.000	, 4	,       13.835	, 31	,        1.000	 

13	, 9	,       32.000	,     2640.000	, 4	,       13.543	, 33	,        2.000	 

30	, 26	,      670.000	,     3600.000	, 4	,       12.076	, 45	,        2.000	 

27	, 24	,      728.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

28	, 30	,      124.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

1	, 3	,      700.000	,     1360.000	, 8	,       16.584	, 17	,        1.000	 

10	, 2	,      794.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

1	, 2	,      748.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

16	, 3	,        3.000	,      960.000	, 8	,       18.146	, 12	,        0.000	 

2	, 16	,      290.000	,     3840.000	, 4	,       11.766	, 48	,        2.000	 

25	, 26	,      553.000	,     2720.000	, 4	,       13.403	, 34	,        2.000	 

14	, 25	,      649.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

9	, 14	,      889.000	,      960.000	, 8	,       18.146	, 12	,        2.000	 

15	, 17	,      640.000	,     6160.000	, 4	,        9.423	, 77	,        0.000	 

21	, 36	,       44.000	,     1040.000	, 8	,       17.789	, 13	,        1.000	 

0	, 24	,      154.000	,     2320.000	, 4	,       14.144	, 29	,        0.000	 

32	, 29	,      391.000	,     3120.000	, 4	,       12.758	, 39	,        2.000	 

25	, 2	,       79.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

23	, 25	,      269.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

8	, 10	,        2.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

25	, 30	,      760.000	,     2160.000	, 4	,       14.475	, 27	,        0.000	 

22	, 7	,      393.000	,     1520.000	, 8	,       16.081	, 19	,        1.000	 

0	, 12	,      284.000	,      960.000	, 8	,       18.146	, 12	,        2.000	 

26	, 18	,      201.000	,     1280.000	, 8	,       16.857	, 16	,        0.000	 

9	, 35	,      652.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

25	, 11	,      455.000	,     2560.000	, 4	,       13.687	, 32	,        1.000	 

18	, 32	,      531.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

11	, 33	,      127.000	,     1360.000	, 8	,       16.584	, 17	,        0.000	 

29	, 27	,      389.000	,     4400.000	, 4	,       11.105	, 55	,        2.000	 

11	, 30	,      320.000	,     2880.000	, 4	,       13.135	, 36	,        2.000	 

23	, 33	,        3.000	,      560.000	, 8	,       20.537	, 7	,        2.000	 

0	, 7	,      854.000	,      320.000	, 12	,       22.998	, 4	,        2.000	 

33	, 2	,      818.000	,     2720.000	, 4	,       13.403	, 34	,        2.000	 

9	, 26	,      488.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

36	, 26	,      500.000	,     1200.000	, 8	,       17.147	, 15	,        0.000	 

16	, 4	,      486.000	,     1200.000	, 8	,       17.147	, 15	,        2.000	 

31	, 20	,      901.000	,     4720.000	, 4	,       10.760	, 59	,        2.000	 

14	, 23	,      265.000	,     1120.000	, 8	,       17.457	, 14	,        0.000	 

34	, 16	,      508.000	,      400.000	, 12	,       22.018	, 5	,        0.000	 

5	, 0	,      121.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

4	, 34	,      371.000	,      800.000	, 8	,       18.958	, 10	,        2.000	 

15	, 23	,       73.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

19	, 16	,      996.000	,     3360.000	, 4	,       12.406	, 42	,        1.000	 

27	, 20	,      804.000	,     3840.000	, 4	,       11.766	, 48	,        0.000	 

35	, 20	,      504.000	,     3120.000	, 4	,       12.758	, 39	,        0.000	 

26	, 22	,      333.000	,     1520.000	, 8	,       16.081	, 19	,        2.000	 

11	, 14	,      370.000	,      960.000	, 8	,       18.146	, 12	,        2.000	 

10	, 17	,      297.000	,     4480.000	, 4	,       11.016	, 56	,        0.000	 

30	, 29	,      343.000	,     4720.000	, 4	,       10.760	, 59	,        1.000	 

34	, 31	,      648.000	,     2080.000	, 4	,       14.648	, 26	,        2.000	 

5	, 34	,      693.000	,     2640.000	, 4	,       13.543	, 33	,        1.000	 

31	, 13	,      599.000	,     3440.000	, 4	,       12.294	, 43	,        2.000	 

25	, 7	,      849.000	,     2880.000	, 4	,       13.135	, 36	,        0.000	 

33	, 4	,      209.000	,      880.000	, 8	,       18.534	, 11	,        1.000	 

11	, 18	,      535.000	,     1200.000	, 8	,       17.147	, 15	,        1.000	 

22	, 23	,      817.000	,      560.000	, 8	,       20.537	, 7	,        1.000	 

25	, 30	,      606.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

16	, 12	,      593.000	,     2240.000	, 4	,       14.307	, 28	,        1.000	 

26	, 27	,      833.000	,     2160.000	, 4	,       14.475	, 27	,        0.000	 

8	, 18	,      559.000	,     2720.000	, 4	,       13.403	, 34	,        1.000	 

2	, 13	,      543.000	,     3520.000	, 4	,       12.184	, 44	,        0.000	 

27	, 3	,      395.000	,     1200.000	, 8	,       17.147	, 15	,        1.000	 

34	, 2	,      220.000	,     4000.000	, 4	,       11.568	, 50	,        2.000	 

19	, 5	,      658.000	,     2240.000	, 4	,       14.307	, 28	,        2.000	 

0	, 19	,      638.000	,     1360.000	, 8	,       16.584	, 17	,        2.000	 

14	, 1	,      782.000	,     3200.000	, 4	,       12.638	, 40	,        2.000	 

29	, 28	,      425.000	,     2800.000	, 4	,       13.268	, 35	,        2.000	 

17	, 16	,      412.000	,     5360.000	, 4	,       10.127	, 67	,        1.000	 

33	, 21	,      244.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

9	, 5	,      132.000	,     2400.000	, 4	,       13.987	, 30	,        0.000	 

31	, 17	,      761.000	,     5520.000	, 4	,        9.980	, 69	,        2.000	 

12	, 15	,      532.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

29	, 12	,      880.000	,     3440.000	, 4	,       12.294	, 43	,        1.000	 

7	, 10	,      589.000	,     1600.000	, 8	,       15.848	, 20	,        2.000	 

36	, 28	,      597.000	,     1040.000	, 8	,       17.789	, 13	,        1.000	 

26	, 3	,      621.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

16	, 2	,      334.000	,     3840.000	, 4	,       11.766	, 48	,        0.000	 

1	, 29	,      846.000	,     4800.000	, 4	,       10.677	, 60	,        1.000	 

4	, 5	,      655.000	,     1840.000	, 8	,       15.211	, 23	,        2.000	 

11	, 0	,       52.000	,      640.000	, 8	,       19.947	, 8	,        0.000	 

19	, 29	,      360.000	,     2320.000	, 4	,       14.144	, 29	,        1.000	 

31	, 14	,      133.000	,     1760.000	, 8	,       15.414	, 22	,        0.000	 

18	, 32	,      387.000	,     1840.000	, 8	,       15.211	, 23	,        0.000	 

22	, 12	,      709.000	,      880.000	, 8	,       18.534	, 11	,        0.000	 

31	, 8	,      970.000	,     2560.000	, 4	,       13.687	, 32	,        2.000	 

19	, 5	,       50.000	,     2240.000	, 4	,       14.307	, 28	,        2.000	 

20	, 11	,      443.000	,     2400.000	, 4	,       13.987	, 30	,        0.000	 

13	, 24	,      298.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

19	, 31	,      709.000	,     3520.000	, 4	,       12.184	, 44	,        1.000	 

24	, 36	,      864.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

25	, 22	,      646.000	,     1360.000	, 8	,       16.584	, 17	,        2.000	 

28	, 5	,      459.000	,     3440.000	, 4	,       12.294	, 43	,        2.000	 

5	, 9	,      768.000	,     2400.000	, 4	,       13.987	, 30	,        1.000	 

23	, 22	,      535.000	,      560.000	, 8	,       20.537	, 7	,        1.000	 

11	, 14	,      351.000	,      960.000	, 8	,       18.146	, 12	,        2.000	 

18	, 7	,      346.000	,      880.000	, 8	,       18.534	, 11	,        2.000	 

35	, 18	,      221.000	,     2800.000	, 4	,       13.268	, 35	,        0.000	 

13	, 27	,      815.000	,     2560.000	, 4	,       13.687	, 32	,        0.000	 

8	, 2	,       70.000	,     3360.000	, 4	,       12.406	, 42	,        1.000	 

0	, 34	,      487.000	,     1760.000	, 8	,       15.414	, 22	,        2.000	 

27	, 2	,       44.000	,     3120.000	, 4	,       12.758	, 39	,        0.000	 

13	, 27	,      115.000	,     2560.000	, 4	,       13.687	, 32	,        1.000	 

6	, 3	,      804.000	,     3120.000	, 4	,       12.758	, 39	,        2.000	 

19	, 4	,      811.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

30	, 34	,      983.000	,     1920.000	, 8	,       15.016	, 24	,        1.000	 

7	, 35	,      826.000	,     2080.000	, 4	,       14.648	, 26	,        0.000	 

35	, 10	,      371.000	,     3520.000	, 4	,       12.184	, 44	,        2.000	 

2	, 16	,      584.000	,     3840.000	, 4	,       11.766	, 48	,        1.000	 

29	, 12	,      719.000	,     3440.000	, 4	,       12.294	, 43	,        1.000	 

20	, 9	,      959.000	,     3920.000	, 4	,       11.666	, 49	,        2.000	 

20	, 33	,      498.000	,     3520.000	, 4	,       12.184	, 44	,        2.000	 

13	, 31	,      430.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

13	, 29	,      821.000	,     4800.000	, 4	,       10.677	, 60	,        1.000	 

17	, 18	,      393.000	,     3760.000	, 4	,       11.867	, 47	,        0.000	 

4	, 35	,      692.000	,     1280.000	, 8	,       16.857	, 16	,        1.000	 

21	, 1	,      431.000	,     2960.000	, 4	,       13.006	, 37	,        0.000	 

16	, 30	,      753.000	,     1520.000	, 8	,       16.081	, 19	,        0.000	 

27	, 26	,      819.000	,     2160.000	, 4	,       14.475	, 27	,        2.000	 

30	, 0	,      561.000	,     3200.000	, 4	,       12.638	, 40	,        0.000	 

31	, 18	,      523.000	,     2880.000	, 4	,       13.135	, 36	,        1.000	 

12	, 32	,       61.000	,      320.000	, 12	,       22.998	, 4	,        1.000	 

5	, 18	,      828.000	,      320.000	, 12	,       22.998	, 4	,        0.000	 

11	, 15	,      682.000	,     3360.000	, 4	,       12.406	, 42	,        0.000	 

29	, 0	,      292.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

2	, 21	,      842.000	,      560.000	, 8	,       20.537	, 7	,        1.000	 

27	, 15	,      638.000	,     2480.000	, 4	,       13.835	, 31	,        0.000	 

13	, 7	,      929.000	,     1440.000	, 8	,       16.325	, 18	,        1.000	 

35	, 6	,      834.000	,     2560.000	, 4	,       13.687	, 32	,        0.000	 

19	, 32	,        0.000	,      800.000	, 8	,       18.958	, 10	,        0.000	 

9	, 6	,       99.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

4	, 22	,       29.000	,     1360.000	, 8	,       16.584	, 17	,        2.000	 

27	, 26	,      319.000	,     2160.000	, 4	,       14.475	, 27	,        1.000	 

19	, 22	,      417.000	,      880.000	, 8	,       18.534	, 11	,        0.000	 

10	, 6	,      410.000	,     2800.000	, 4	,       13.268	, 35	,        2.000	 

16	, 35	,      969.000	,     1520.000	, 8	,       16.081	, 19	,        1.000	 

32	, 33	,      155.000	,     1360.000	, 8	,       16.584	, 17	,        0.000	 

2	, 36	,      206.000	,     1600.000	, 8	,       15.848	, 20	,        2.000	 

27	, 21	,      293.000	,     2560.000	, 4	,       13.687	, 32	,        0.000	 

32	, 19	,       85.000	,      800.000	, 8	,       18.958	, 10	,        1.000	 

0	, 27	,       15.000	,     1440.000	, 8	,       16.325	, 18	,        0.000	 

12	, 5	,      648.000	,     1840.000	, 8	,       15.211	, 23	,        1.000	 

16	, 10	,      781.000	,     3440.000	, 4	,       12.294	, 43	,        2.000	 

36	, 12	,      859.000	,      560.000	, 8	,       20.537	, 7	,        0.000	 

18	, 1	,      701.000	,     4320.000	, 4	,       11.194	, 54	,        2.000	 

3	, 24	,      215.000	,     3040.000	, 4	,       12.880	, 38	,        0.000	 

8	, 18	,       83.000	,     2720.000	, 4	,       13.403	, 34	,        2.000	 

28	, 24	,      778.000	,     3440.000	, 4	,       12.294	, 43	,        1.000	 

13	, 36	,        6.000	,     2640.000	, 4	,       13.543	, 33	,        1.000	 

10	, 29	,      205.000	,     4960.000	, 4	,       10.514	, 62	,        1.000	 

12	, 28	,      984.000	,     1600.000	, 8	,       15.848	, 20	,        0.000	 

31	, 4	,      973.000	,     1360.000	, 8	,       16.584	, 17	,        2.000	 

28	, 4	,       41.000	,     2080.000	, 4	,       14.648	, 26	,        2.000	 

31	, 0	,       66.000	,     2320.000	, 4	,       14.144	, 29	,        2.000	 

20	, 10	,      565.000	,     3680.000	, 4	,       11.971	, 46	,        0.000	 

17	, 9	,      235.000	,     4720.000	, 4	,       10.760	, 59	,        2.000	 

5	, 1	,      802.000	,     4640.000	, 4	,       10.844	, 58	,        1.000	 

17	, 33	,      497.000	,     4320.000	, 4	,       11.194	, 54	,        2.000	 

1	, 29	,      907.000	,     4800.000	, 4	,       10.677	, 60	,        2.000	 

33	, 9	,      424.000	,     1440.000	, 8	,       16.325	, 18	,        0.000	 

11	, 9	,      328.000	,     1920.000	, 8	,       15.016	, 24	,        0.000	 

16	, 10	,      537.000	,     3440.000	, 4	,       12.294	, 43	,        0.000	 

32	, 11	,      883.000	,      640.000	, 8	,       19.947	, 8	,        0.000	 

11	, 16	,      786.000	,     2560.000	, 4	,       13.687	, 32	,        0.000	 

9	, 25	,      500.000	,     3280.000	, 4	,       12.520	, 41	,        1.000	 
